Age,Education Level,Gender,Internet Connection,Marital Status,Movie Selector,Num Bathrooms,Num Bedrooms,Num Cars,Num Children,Num TVs,PPV Freq,Prerec Buying Freq,Prerec Format,Prerec Renting Freq,Prerec Viewing Freq,CustomerID,Theater Freq,TV Movie Freq,TV Signal,Home Ownership
43,Bachelor's Degree,Male,DSL,Married,Children,2.5,4,3,2,2,Never,Monthly,DVD,Weekly,Weekly,889513,Rarely,Rarely,Don't watch TV,Own
24,Master's Degree,Male,Cable Modem,Married,Me,1,2,1,0,1,Rarely,Rarely,DVD,Monthly,Monthly,889517,Monthly,Daily,Cable,Rent
33,Associate's Degree,Female,DSL,Married,Children,1.5,3,2,2,3,Never,Monthly,DVD,Weekly,Weekly,889519,Rarely,Rarely,Cable,Own
36,Master's Degree,Male,Dial-Up,Married,Me,2.5,3,2,2,3,Rarely,Rarely,DVD,Monthly,Rarely,889525,Monthly,Daily,Cable,Own
25,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1,2,2,0,2,Never,Rarely,VHS,Monthly,Rarely,889533,Monthly,Weekly,Cable,Rent
40,Bachelor's Degree,Female,Cable Modem,Married,Me,3.5,4,3,4,4,Rarely,Rarely,DVD,Weekly,Weekly,889534,Rarely,Never,Cable,Own
36,Master's Degree,Female,DSL,Married,Children,3.5,5,2,2,4,Rarely,Monthly,VHS,Monthly,Weekly,889538,Monthly,Monthly,Cable,Own
22,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,2,Never,Monthly,DVD,Monthly,Daily,889544,Monthly,Weekly,Digital Satellite,Rent
35,Master's Degree,Male,Cable Modem,Never Married,Me,1,1,1,0,0,Never,Never,DVD,Never,Never,889555,Weekly,Never,Don't watch TV,Rent
35,Bachelor's Degree,Female,Dial-Up,Married,Me,3,4,2,2,4,Never,Monthly,DVD,Weekly,Weekly,889556,Rarely,Monthly,Digital Satellite,Own
47,Master's Degree,Male,Cable Modem,Married,Me,2.5,3,2,2,2,Never,Rarely,DVD,Weekly,Weekly,889557,Monthly,Never,Analog antennae,Own
33,Bachelor's Degree,Male,Other,Married,Spouse/Partner,3,4,2,2,5,Rarely,Rarely,DVD,Weekly,Weekly,889563,Monthly,Weekly,Digital Satellite,Own
34,Some College,Male,Cable Modem,Never Married,Me,1,1,1,0,1,Rarely,Rarely,DVD,Weekly,Weekly,889566,Weekly,Weekly,Cable,Rent
28,Bachelor's Degree,Female,Cable Modem,Never Married,Me,3,3,1,0,3,Never,Rarely,DVD,Weekly,Weekly,889569,Weekly,Monthly,Analog antennae,Own
33,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,4,2,3,2,Never,Rarely,DVD,Weekly,Weekly,889570,Rarely,Rarely,Cable,Own
35,Master's Degree,Male,Cable Modem,Married,Me,2.5,3,2,2,2,Rarely,Rarely,DVD,Rarely,Rarely,889575,Monthly,Weekly,Digital Satellite,Own
35,Bachelor's Degree,Female,IDSN,Married,Spouse/Partner,2.5,4,2,1,6,Never,Rarely,VHS,Monthly,Monthly,889576,Monthly,Daily,Cable,Own
38,Master's Degree,Male,DSL,Never Married,Spouse/Partner,2.5,4,2,1,1,Monthly,Monthly,DVD,Monthly,Weekly,889578,Never,Monthly,Cable,Own
26,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,3,1,0,1,Weekly,Monthly,DVD,Monthly,Weekly,889579,Weekly,Rarely,Cable,Own
29,Bachelor's Degree,Male,DSL,Married,Me,3,4,2,1,3,Never,Monthly,DVD,Rarely,Monthly,889584,Rarely,Weekly,Cable,Own
39,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,4,2,2,3,Monthly,Monthly,VHS,Weekly,Weekly,889585,Rarely,Rarely,Cable,Own
24,Bachelor's Degree,Female,No Internet Connection,Never Married,Me,1,1,1,0,0,Rarely,Rarely,DVD,Monthly,Monthly,889586,Weekly,Weekly,Cable,Rent
45,Doctorate,Male,Cable Modem,Married,Children,3.5,5,3,4,6,Rarely,Monthly,DVD,Weekly,Daily,889589,Weekly,Daily,Cable,Own
31,Master's Degree,Male,Dial-Up,Married,Me,3,4,2,1,4,Rarely,Rarely,DVD,Monthly,Monthly,889592,Rarely,Monthly,Cable,Own
28,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Weekly,Weekly,DVD,Weekly,Weekly,889595,Monthly,Weekly,Cable,Rent
46,Bachelor's Degree,Female,Cable Modem,Married,Me,2.5,4,2,0,2,Never,Rarely,DVD,Weekly,Weekly,889597,Rarely,Monthly,Cable,Own
41,Grade School,Male,Cable Modem,Married,Me,4,4,2,1,2,Rarely,Rarely,DVD,Weekly,Weekly,889598,Rarely,Rarely,Cable,Own
22,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,1,1,0,1,Never,Monthly,DVD,Rarely,Monthly,889600,Monthly,Weekly,Cable,Rent
22,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,0,Never,Rarely,DVD,Monthly,Weekly,889601,Monthly,Monthly,Digital Satellite,Rent
43,Some College,Male,DSL,Married,Spouse/Partner,1,3,2,2,2,Never,Monthly,DVD,Weekly,Weekly,889603,Monthly,Never,Cable,Own
42,Bachelor's Degree,Male,Cable Modem,Divorced,Me,2,4,2,2,2,Never,Monthly,DVD,Weekly,Weekly,889611,Monthly,Weekly,Cable,Own
30,Master's Degree,Female,Cable Modem,Married,Me,2.5,4,2,1,3,Never,Rarely,DVD,Rarely,Rarely,889613,Rarely,Weekly,Cable,Own
36,Master's Degree,Female,Cable Modem,Married,Spouse/Partner,2.5,3,2,0,3,Rarely,Rarely,DVD,Monthly,Weekly,889614,Rarely,Weekly,Digital Satellite,Own
38,Master's Degree,Male,Other,Divorced,Children,3,4,5,2,1,Rarely,Weekly,DVD,Monthly,Weekly,889620,Monthly,Rarely,Cable,Own
33,Bachelor's Degree,Female,Cable Modem,Divorced,Me,2,4,2,0,2,Rarely,Monthly,DVD,Rarely,Weekly,889622,Monthly,Daily,Cable,Own
30,Master's Degree,Male,DSL,Married,Me,2.5,3,2,0,3,Never,Weekly,DVD,Rarely,Daily,889628,Weekly,Weekly,Cable,Own
26,Bachelor's Degree,Female,Dial-Up,Never Married,Me,2,2,1,0,2,Never,Rarely,VHS,Rarely,Rarely,889629,Rarely,Monthly,Analog antennae,Own
29,Master's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Weekly,Weekly,889630,Rarely,Weekly,Cable,Rent
24,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,2,1,0,2,Rarely,Monthly,DVD,Weekly,Weekly,889633,Monthly,Rarely,Cable,Rent
48,Bachelor's Degree,Female,DSL,Married,Other,2.5,2,2,0,1,Weekly,Rarely,VHS,Monthly,Monthly,889637,Monthly,Monthly,Digital Satellite,Own
32,Bachelor's Degree,Male,Cable Modem,Married,Me,2,4,2,0,4,Never,Monthly,DVD,Weekly,Daily,889641,Monthly,Rarely,Digital Satellite,Own
27,Master's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Weekly,Monthly,889642,Weekly,Daily,Cable,Rent
38,Master's Degree,Male,Cable Modem,Married,Me,3,4,2,2,5,Monthly,Rarely,DVD,Weekly,Weekly,889643,Rarely,Daily,Digital Satellite,Own
28,Bachelor's Degree,Female,Cable Modem,Married,Spouse/Partner,2.5,2,2,0,3,Monthly,Weekly,DVD,Never,Weekly,889645,Rarely,Monthly,Cable,Rent
28,Bachelor's Degree,Female,DSL,Never Married,Me,2,2,2,0,2,Never,Rarely,DVD,Monthly,Monthly,889657,Monthly,Weekly,Cable,Rent
24,Bachelor's Degree,Male,DSL,Other,Spouse/Partner,2.5,2,2,0,3,Never,Rarely,DVD,Weekly,Weekly,889661,Monthly,Monthly,Cable,Own
26,Master's Degree,Male,Cable Modem,Married,Me,1,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,889663,Monthly,Weekly,Cable,Own
34,Master's Degree,Male,DSL,Never Married,Me,3,5,1,0,1,Never,Monthly,DVD,Rarely,Weekly,889664,Weekly,Rarely,Cable,Own
24,Bachelor's Degree,Female,Cable Modem,Married,Me,1.5,3,1,0,0,Never,Never,DVD,Rarely,Monthly,889666,Monthly,Never,Don't watch TV,Own
35,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,2,3,0,3,Rarely,Rarely,DVD,Weekly,Weekly,889667,Monthly,Rarely,Digital Satellite,Own
30,Master's Degree,Female,DSL,Married,Spouse/Partner,2,4,2,0,2,Rarely,Rarely,DVD,Weekly,Weekly,889670,Monthly,Monthly,Digital Satellite,Own
38,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,4,1,0,2,Rarely,Rarely,DVD,Monthly,Weekly,889671,Monthly,Weekly,Cable,Own
50,Associate's Degree,Male,Dial-Up,Married,Spouse/Partner,2.5,3,6,3,5,Never,Rarely,DVD,Rarely,Rarely,889674,Rarely,Rarely,Cable,Own
26,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Monthly,Monthly,889675,Weekly,Rarely,Cable,Rent
35,Bachelor's Degree,Female,DSL,Married,Me,1,1,0,1,1,Never,Monthly,DVD,Weekly,Daily,889679,Monthly,Rarely,Analog antennae,Rent
27,Master's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Monthly,Rarely,DVD,Weekly,Weekly,889680,Monthly,Daily,Cable,Rent
40,Bachelor's Degree,Female,DSL,Never Married,Me,1,1,1,0,1,Rarely,Rarely,DVD,Monthly,Monthly,889681,Monthly,Weekly,Cable,Own
38,Bachelor's Degree,Male,Cable Modem,Other,Me,2,3,1,0,5,Never,Monthly,DVD,Rarely,Monthly,889686,Monthly,Rarely,Cable,Own
39,Master's Degree,Male,DSL,Married,Other,1.5,5,2,2,2,Rarely,Rarely,VHS,Monthly,Monthly,889687,Rarely,Weekly,Cable,Own
36,Master's Degree,Female,DSL,Married,Me,2.5,4,2,0,3,Monthly,Monthly,DVD,Monthly,Monthly,889690,Monthly,Weekly,Digital Satellite,Own
25,Bachelor's Degree,Male,DSL,Never Married,Spouse/Partner,2.5,2,1,0,1,Never,Never,Other,Rarely,Rarely,889691,Rarely,Monthly,Cable,Own
42,Bachelor's Degree,Male,DSL,Divorced,Me,2,3,1,2,1,Never,Monthly,DVD,Monthly,Weekly,889693,Monthly,Weekly,Cable,Own
48,Doctorate,Female,Cable Modem,Separated,Me,1,2,2,1,2,Never,Rarely,DVD,Daily,Daily,889701,Rarely,Rarely,Cable,Own
30,Grade School,Male,Cable Modem,Married,Me,2.5,3,2,0,1,Monthly,Monthly,DVD,Weekly,Weekly,889702,Monthly,Monthly,Cable,Own
22,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Rarely,Other,Rarely,Weekly,889704,Rarely,Weekly,Cable,Own
45,Master's Degree,Female,Dial-Up,Other,Me,1.5,1,1,0,3,Rarely,Never,VHS,Rarely,Monthly,889705,Monthly,Monthly,Cable,Own
26,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,2,Rarely,Rarely,DVD,Monthly,Weekly,889709,Monthly,Monthly,Cable,Rent
34,Master's Degree,Male,Dial-Up,Married,Me,1.5,3,2,1,1,Never,Rarely,DVD,Monthly,Monthly,889713,Rarely,Rarely,Digital Satellite,Own
50,Bachelor's Degree,Male,Cable Modem,Married,Other,2,2,3,1,2,Rarely,Monthly,DVD,Weekly,Weekly,889715,Weekly,Daily,Cable,Own
36,Bachelor's Degree,Male,DSL,Married,Me,2.5,3,2,0,2,Never,Never,DVD,Monthly,Monthly,889717,Monthly,Monthly,Cable,Own
30,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,4,2,0,1,Never,Monthly,DVD,Monthly,Weekly,889718,Monthly,Daily,Digital Satellite,Own
28,Bachelor's Degree,Male,DSL,Never Married,Me,2.5,2,2,0,1,Monthly,Monthly,DVD,Rarely,Weekly,889719,Monthly,Monthly,Digital Satellite,Own
24,Master's Degree,Female,No Internet Connection,Never Married,Other,1,1,1,0,1,Never,Never,DVD,Monthly,Monthly,889720,Weekly,Daily,Cable,Rent
22,Associate's Degree,Female,Cable Modem,Married,Me,3,3,2,1,3,Monthly,Rarely,DVD,Weekly,Weekly,889721,Rarely,Monthly,Cable,Rent
30,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2.5,4,1,0,2,Rarely,Weekly,DVD,Monthly,Weekly,889730,Weekly,Monthly,Cable,Own
37,Bachelor's Degree,Male,Cable Modem,Married,Me,1,2,2,0,9,Monthly,Weekly,DVD,Weekly,Daily,889731,Weekly,Weekly,Cable,Rent
31,Some College,Male,DSL,Married,Me,2,2,2,0,2,Rarely,Weekly,DVD,Monthly,Weekly,889732,Monthly,Rarely,Cable,Rent
28,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,1,1,1,0,1,Never,Rarely,DVD,Monthly,Monthly,889736,Rarely,Monthly,Cable,Rent
32,Master's Degree,Male,Cable Modem,Married,Me,2.5,3,1,1,2,Rarely,Never,DVD,Weekly,Weekly,889738,Rarely,Never,Cable,Own
35,Some College,Male,DSL,Divorced,Me,2,3,0,1,2,Never,Rarely,DVD,Monthly,Weekly,889739,Weekly,Daily,Cable,Rent
26,Master's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Weekly,Daily,889740,Monthly,Daily,Cable,Rent
31,Associate's Degree,Female,DSL,Never Married,Me,1.5,2,1,0,2,Never,Monthly,DVD,Monthly,Weekly,889742,Rarely,Monthly,Cable,Own
35,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,3,2,1,3,Never,Rarely,DVD,Weekly,Weekly,889743,Monthly,Daily,Cable,Own
25,Master's Degree,Male,DSL,Married,Me,1,1,1,0,1,Rarely,Monthly,DVD,Weekly,Weekly,889745,Monthly,Daily,Cable,Rent
46,Master's Degree,Female,DSL,Divorced,Me,1,1,1,0,1,Never,Rarely,VHS,Rarely,Monthly,889749,Weekly,Rarely,Analog antennae,Rent
25,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,3,2,0,2,Never,Rarely,DVD,Weekly,Weekly,889752,Rarely,Weekly,Cable,Own
23,Bachelor's Degree,Male,Cable Modem,Never Married,Me,3.5,5,1,0,5,Never,Monthly,DVD,Weekly,Weekly,889753,Weekly,Weekly,Digital Satellite,Rent
38,Master's Degree,Male,DSL,Married,Spouse/Partner,3,5,2,6,2,Never,Monthly,DVD,Weekly,Weekly,889755,Weekly,Weekly,Digital Satellite,Own
41,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,3,3,3,1,4,Never,Monthly,DVD,Rarely,Weekly,889757,Rarely,Rarely,Cable,Own
29,Doctorate,Male,DSL,Never Married,Me,2,2,2,0,1,Monthly,Rarely,VHS,Weekly,Weekly,889759,Monthly,Daily,Cable,Own
35,Associate's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Monthly,DVD,Weekly,Weekly,889761,Monthly,Never,Analog antennae,Rent
28,Some College,Male,Cable Modem,Never Married,Me,1,1,1,0,1,Monthly,Weekly,DVD,Daily,Daily,889762,Weekly,Weekly,Digital Satellite,Own
42,Bachelor's Degree,Female,Cable Modem,Married,Spouse/Partner,2,3,3,0,2,Never,Rarely,DVD,Weekly,Weekly,889768,Rarely,Never,Analog antennae,Own
26,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Never,DVD,Weekly,Weekly,889769,Monthly,Weekly,Cable,Rent
28,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2,2,2,0,3,Never,Monthly,DVD,Monthly,Weekly,889770,Rarely,Weekly,Cable,Own
39,Bachelor's Degree,Female,Cable Modem,Married,Me,3.5,5,2,2,2,Monthly,Monthly,DVD,Rarely,Weekly,889773,Monthly,Weekly,Digital Satellite,Own
24,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,1,1,0,1,Monthly,Rarely,VHS,Weekly,Weekly,889774,Weekly,Daily,Cable,Rent
41,Bachelor's Degree,Male,IDSN,Married,Me,2,3,2,3,1,Never,Rarely,VHS,Rarely,Monthly,889775,Rarely,Weekly,Cable,Own
25,Master's Degree,Male,Cable Modem,Never Married,Other,1,1,1,0,1,Rarely,Weekly,DVD,Weekly,Weekly,889776,Weekly,Weekly,Cable,Rent
23,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,2,Rarely,Rarely,VHS,Weekly,Daily,889777,Monthly,Weekly,Cable,Rent
23,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Monthly,DVD,Monthly,Weekly,889779,Weekly,Monthly,Cable,Rent
30,Some College,Male,Cable Modem,Married,Me,2,3,2,0,2,Never,Rarely,DVD,Monthly,Monthly,889783,Monthly,Monthly,Cable,Own
34,Bachelor's Degree,Male,Cable Modem,Married,Me,2,3,2,3,2,Never,Rarely,DVD,Weekly,Monthly,889784,Monthly,Weekly,Cable,Own
33,Master's Degree,Male,DSL,Never Married,Me,1,2,1,0,1,Rarely,Rarely,DVD,Weekly,Weekly,889788,Weekly,Rarely,Digital Satellite,Rent
28,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2,3,2,2,2,Never,Rarely,DVD,Weekly,Weekly,889790,Monthly,Monthly,Digital Satellite,Own
37,Bachelor's Degree,Male,Dial-Up,Married,Spouse/Partner,3,4,2,2,3,Rarely,Monthly,DVD,Weekly,Weekly,889791,Rarely,Rarely,Digital Satellite,Own
32,Bachelor's Degree,Female,Cable Modem,Married,Me,1,3,2,0,2,Rarely,Rarely,DVD,Weekly,Weekly,889792,Monthly,Monthly,Cable,Own
32,Bachelor's Degree,Male,Cable Modem,Married,Me,3,3,2,1,3,Rarely,Weekly,DVD,Weekly,Weekly,889793,Rarely,Rarely,Digital Satellite,Own
27,Bachelor's Degree,Male,Cable Modem,Married,Other,2.5,4,2,0,2,Never,Rarely,DVD,Monthly,Monthly,889794,Monthly,Rarely,Cable,Own
24,Master's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,VHS,Weekly,Daily,889795,Monthly,Weekly,Cable,Rent
30,Bachelor's Degree,Male,DSL,Divorced,Me,3,4,2,1,1,Rarely,Monthly,DVD,Weekly,Weekly,889797,Rarely,Weekly,Cable,Own
23,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Monthly,DVD,Weekly,Daily,889801,Monthly,Daily,Cable,Rent
28,Bachelor's Degree,Male,Other,Married,Me,2,2,2,1,1,Monthly,Rarely,DVD,Monthly,Monthly,889806,Monthly,Monthly,Cable,Rent
22,Master's Degree,Male,Cable Modem,Married,Me,2.5,3,2,0,1,Never,Monthly,DVD,Weekly,Weekly,889809,Rarely,Monthly,Cable,Own
36,Bachelor's Degree,Male,Cable Modem,Married,Me,3,3,2,2,1,Never,Never,DVD,Weekly,Weekly,889812,Rarely,Never,Don't watch TV,Own
40,Bachelor's Degree,Male,DSL,Married,Me,3,4,3,3,3,Never,Rarely,DVD,Monthly,Monthly,889813,Monthly,Weekly,Cable,Own
26,Bachelor's Degree,Male,Dial-Up,Married,Me,2.5,4,2,0,2,Rarely,Rarely,DVD,Weekly,Weekly,889815,Weekly,Daily,Cable,Own
41,Bachelor's Degree,Female,Dial-Up,Married,Spouse/Partner,2,4,4,0,1,Never,Monthly,DVD,Rarely,Weekly,889816,Never,Never,Analog Satellite,Own
25,Bachelor's Degree,Male,DSL,Married,Me,1,2,1,0,2,Rarely,Monthly,DVD,Weekly,Weekly,889818,Weekly,Rarely,Cable,Rent
38,Bachelor's Degree,Male,DSL,Divorced,Me,2,2,1,0,1,Monthly,Monthly,DVD,Weekly,Weekly,889821,Rarely,Daily,Cable,Own
24,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,0,0,1,Never,Monthly,VHS,Weekly,Weekly,889822,Monthly,Rarely,Cable,Rent
30,Bachelor's Degree,Male,Dial-Up,Married,Me,2.5,3,2,4,2,Rarely,Monthly,VHS,Weekly,Weekly,889823,Rarely,Rarely,Cable,Own
47,Master's Degree,Female,Cable Modem,Married,Me,2.5,4,2,1,2,Never,Rarely,DVD,Weekly,Weekly,889826,Monthly,Never,Cable,Own
26,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,1,1,0,0,Never,Monthly,DVD,Weekly,Weekly,889827,Rarely,Never,Don't watch TV,Rent
36,Bachelor's Degree,Male,DSL,Other,Me,2,3,1,0,2,Rarely,Monthly,DVD,Weekly,Weekly,889831,Monthly,Rarely,Analog antennae,Own
33,Master's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Monthly,Weekly,889832,Monthly,Never,Don't watch TV,Rent
33,Master's Degree,Male,DSL,Married,Spouse/Partner,1.5,2,2,0,1,Rarely,Rarely,DVD,Weekly,Weekly,889834,Rarely,Rarely,Digital Satellite,Rent
28,Master's Degree,Female,No Internet Connection,Married,Me,1,1,0,0,1,Never,Never,DVD,Rarely,Monthly,889838,Rarely,Never,Cable,Rent
37,Doctorate,Male,Dial-Up,Married,Me,2.5,4,2,2,2,Never,Rarely,DVD,Weekly,Weekly,889839,Rarely,Rarely,Cable,Own
21,Bachelor's Degree,Male,DSL,Never Married,Me,2,3,1,0,2,Never,Monthly,DVD,Monthly,Weekly,889842,Monthly,Weekly,Cable,Rent
30,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Monthly,Monthly,889843,Monthly,Daily,Cable,Rent
39,Post-Doc,Male,Cable Modem,Never Married,Other,2.5,4,2,0,1,Never,Weekly,DVD,Rarely,Weekly,889844,Monthly,Never,Cable,Own
26,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1.5,3,2,0,2,Never,Never,DVD,Monthly,Monthly,889847,Monthly,Monthly,Analog antennae,Own
32,Bachelor's Degree,Female,Cable Modem,Married,Me,2,3,2,0,3,Monthly,Monthly,Laserdisk,Rarely,Weekly,889848,Weekly,Monthly,Digital Satellite,Own
26,Some College,Male,DSL,Married,Me,3,3,2,0,1,Never,Never,DVD,Monthly,Monthly,889851,Rarely,Weekly,Cable,Own
36,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,4,2,3,3,Never,Monthly,DVD,Weekly,Weekly,889853,Rarely,Daily,Cable,Rent
29,Master's Degree,Male,DSL,Married,Me,2,4,2,0,2,Rarely,Monthly,DVD,Weekly,Weekly,889859,Monthly,Weekly,Cable,Rent
34,Bachelor's Degree,Male,DSL,Married,Me,1.5,3,2,1,1,Never,Monthly,DVD,Monthly,Weekly,889861,Monthly,Never,Cable,Rent
27,Bachelor's Degree,Female,Dial-Up,Never Married,Me,2,2,1,0,2,Never,Never,DVD,Monthly,Monthly,889862,Rarely,Weekly,Digital Satellite,Own
28,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,3,1,0,2,Rarely,Monthly,DVD,Monthly,Weekly,889864,Monthly,Weekly,Cable,Own
28,Bachelor's Degree,Female,DSL,Never Married,Me,2.5,2,1,0,2,Never,Monthly,DVD,Rarely,Weekly,889866,Monthly,Monthly,Cable,Own
37,Bachelor's Degree,Female,DSL,Married,Me,2,3,2,0,3,Rarely,Monthly,DVD,Monthly,Monthly,889868,Monthly,Daily,Digital Satellite,Own
43,Bachelor's Degree,Male,DSL,Married,Me,5,5,2,2,3,Rarely,Rarely,DVD,Monthly,Monthly,889869,Rarely,Weekly,Digital Satellite,Own
26,Bachelor's Degree,Male,Cable Modem,Never Married,Spouse/Partner,1,1,1,0,1,Never,Monthly,DVD,Monthly,Weekly,889871,Monthly,Monthly,Cable,Rent
40,Master's Degree,Male,Cable Modem,Married,Me,2.5,5,2,2,3,Never,Rarely,DVD,Weekly,Weekly,889872,Rarely,Daily,Digital Satellite,Own
34,Associate's Degree,Male,Cable Modem,Never Married,Me,1,2,1,0,1,Rarely,Never,DVD,Weekly,Weekly,889877,Weekly,Daily,Cable,Rent
37,Bachelor's Degree,Male,DSL,Other,Me,1.5,2,1,0,2,Never,Weekly,DVD,Weekly,Daily,889878,Weekly,Daily,Cable,Own
35,Master's Degree,Male,DSL,Married,Children,2.5,4,2,2,1,Never,Rarely,DVD,Weekly,Weekly,889880,Rarely,Never,Don't watch TV,Rent
38,Bachelor's Degree,Female,Dial-Up,Never Married,Me,2,2,1,0,2,Monthly,Monthly,VHS,Monthly,Weekly,889882,Rarely,Daily,Cable,Rent
36,Bachelor's Degree,Male,Dial-Up,Divorced,Me,1,2,2,1,2,Never,Rarely,DVD,Weekly,Weekly,889883,Weekly,Never,Analog antennae,Own
26,Bachelor's Degree,Male,Cable Modem,Never Married,Spouse/Partner,3,5,1,0,4,Never,Rarely,DVD,Weekly,Weekly,889885,Monthly,Daily,Cable,Rent
30,Bachelor's Degree,Female,Dial-Up,Married,Spouse/Partner,2.5,3,2,0,1,Never,Monthly,DVD,Monthly,Weekly,889886,Monthly,Monthly,Analog antennae,Own
39,Master's Degree,Male,DSL,Never Married,Me,2.5,2,1,0,1,Never,Monthly,DVD,Weekly,Weekly,889887,Monthly,Weekly,Analog antennae,Own
38,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,3,5,2,4,2,Never,Monthly,DVD,Monthly,Weekly,889892,Rarely,Rarely,Cable,Own
25,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,3,1,0,1,Never,Never,DVD,Weekly,Weekly,889893,Weekly,Weekly,Digital Satellite,Own
28,Master's Degree,Male,Dial-Up,Married,Me,2,2,2,1,1,Rarely,Rarely,DVD,Weekly,Weekly,889894,Rarely,Daily,Cable,Rent
35,Bachelor's Degree,Male,Dial-Up,Married,Me,2.5,5,2,2,1,Rarely,Weekly,DVD,Never,Weekly,889895,Monthly,Daily,Digital Satellite,Own
33,Associate's Degree,Male,Dial-Up,Married,Other,2.5,4,2,2,3,Never,Monthly,DVD,Monthly,Weekly,889896,Rarely,Weekly,Cable,Own
27,Bachelor's Degree,Male,No Internet Connection,Never Married,Me,2,2,0,0,1,Never,Rarely,VHS,Monthly,Weekly,889897,Monthly,Daily,Cable,Rent
26,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,3,2,0,6,Never,Monthly,DVD,Weekly,Weekly,889900,Monthly,Rarely,Cable,Own
31,Master's Degree,Female,No Internet Connection,Never Married,Me,2.5,3,1,0,1,Never,Monthly,DVD,Weekly,Daily,889901,Monthly,Weekly,Cable,Rent
25,Master's Degree,Male,DSL,Married,Me,1,2,1,0,1,Never,Monthly,DVD,Monthly,Weekly,889903,Rarely,Daily,Cable,Rent
40,Bachelor's Degree,Female,Cable Modem,Married,Me,2.5,4,3,2,4,Monthly,Rarely,DVD,Monthly,Monthly,889905,Monthly,Rarely,Cable,Own
31,Bachelor's Degree,Female,DSL,Married,Me,2,3,2,2,1,Rarely,Monthly,DVD,Monthly,Weekly,889906,Monthly,Weekly,Cable,Rent
36,Master's Degree,Male,DSL,Other,Spouse/Partner,3,4,3,0,1,Monthly,Monthly,DVD,Weekly,Daily,889911,Weekly,Rarely,Cable,Own
43,Master's Degree,Female,DSL,Married,Spouse/Partner,3,4,3,1,2,Never,Rarely,DVD,Rarely,Rarely,889912,Rarely,Never,Cable,Own
34,Some College,Male,DSL,Married,Me,3,4,2,4,3,Rarely,Monthly,DVD,Monthly,Weekly,889915,Monthly,Rarely,Cable,Rent
32,Bachelor's Degree,Male,DSL,Married,Me,2.5,4,3,1,3,Rarely,Monthly,DVD,Rarely,Monthly,889918,Rarely,Rarely,Digital Satellite,Own
26,Master's Degree,Male,DSL,Married,Me,2.5,3,2,0,3,Never,Weekly,DVD,Monthly,Weekly,889920,Monthly,Rarely,Cable,Own
